	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
410	[-1.216935157775879, -17.25031280517578, -13.244510650634766, -0.23618221282958984, -1.4807624816894531, -11.759140014648438]	[-1.216935157775879, -17.25031280517578, -13.244510650634766, -10.12169075012207, -3.971693992614746, -2.2198562622070312, -12.356270790100098]	45.187843322753906	60.38127136230469	15.193428039550781
411	[-1.2547922134399414, -15.924233436584473, -10.478498458862305, -0.5924777984619141, -1.2196121215820312, -11.08332633972168]	[-1.2547922134399414, -15.924233436584473, -10.478498458862305, -9.232318878173828, -4.387768745422363, -1.4705963134765625, -10.067901611328125]	40.552940368652344	52.81611251831055	12.263172149658203
412	[-1.2315130233764648, -16.841691970825195, -8.75295639038086, -5.4353485107421875, -0.8645439147949219, -12.85996150970459]	[-1.2315130233764648, -16.841691970825195, -8.75295639038086, -8.57103157043457, -7.515708923339844, -0.7519598007202148, -10.615457534790039]	45.98601531982422	54.28031921386719	8.294303894042969
413	[-1.8227806091308594, -18.423250198364258, -7.790063858032227, -0.1685171127319336, -2.6633663177490234, -12.058295249938965]	[-1.8227806091308594, -18.423250198364258, -7.790063858032227, -2.7941904067993164, -0.3109884262084961, -2.012218475341797, -11.649463653564453]	42.92626953125	44.802955627441406	1.8766860961914062
414	[-2.244370460510254, -17.474822998046875, -11.64449691772461, -0.29577159881591797, -1.7120342254638672, -11.112812042236328]	[-2.244370460510254, -17.474822998046875, -11.64449691772461, -6.754998207092285, -2.1844558715820312, -1.968008041381836, -11.112306594848633]	44.484310150146484	53.38345718383789	8.899147033691406
415	[-2.1909608840942383, -17.45736312866211, -12.390021324157715, -0.03437995910644531, -2.215669631958008, -13.037370681762695]	[-1.4572114944458008, -16.037677764892578, -12.508443832397461, -9.004310607910156, -3.392855644226074, -1.1700258255004883, -11.041680335998535]	47.325767517089844	54.612205505371094	7.28643798828125
416	[-2.104557991027832, -17.128454208374023, -10.82138729095459, -0.4311208724975586, -3.1466732025146484, -11.858434677124023]	[-1.434830665588379, -17.397830963134766, -11.374663352966309, -10.038639068603516, -4.856816291809082, -0.8155403137207031, -12.778996467590332]	45.490631103515625	58.69731903076172	13.206687927246094
417	[-0.7665262222290039, -15.716148376464844, -8.480875015258789, -0.4589977264404297, -1.496877670288086, -10.157011032104492]	[-1.470454216003418, -15.640429496765137, -8.526674270629883, -5.391924858093262, -0.22116756439208984, -1.5174293518066406, -8.959487915039062]	37.076438903808594	41.72756576538086	4.651126861572266
418	[-0.8831787109375, -17.49432373046875, -11.044795989990234, -0.1482086181640625, -3.5668697357177734, -12.896575927734375]	[-0.8831787109375, -17.49432373046875, -11.044795989990234, -10.998319625854492, -1.2173271179199219, -3.2136001586914062, -13.798511505126953]	46.03395462036133	58.650054931640625	12.616100311279297
419	[-1.0414705276489258, -15.822747230529785, -7.527650833129883, -3.896121025085449, -0.5400466918945312, -12.181853294372559]	[-1.0414705276489258, -15.822747230529785, -7.527650833129883, -6.479270935058594, -0.9659624099731445, -0.48340797424316406, -11.792842864990234]	41.009891510009766	44.11334991455078	3.1034584045410156
420	[-1.1562623977661133, -16.84359359741211, -10.338207244873047, -0.3324422836303711, -1.0929317474365234, -12.536017417907715]	[-1.1562623977661133, -16.84359359741211, -10.338207244873047, -9.674171447753906, -5.345922470092773, -1.4131736755371094, -12.134040832519531]	42.29945373535156	56.905372619628906	14.605918884277344
421	[-1.412506103515625, -16.923763275146484, -11.432408332824707, -0.5785188674926758, -1.5581226348876953, -12.516146659851074]	[-1.412506103515625, -16.923763275146484, -11.432408332824707, -8.811502456665039, -1.3786821365356445, -1.2720870971679688, -12.242477416992188]	44.42146301269531	53.473426818847656	9.051963806152344
422	[-1.1500606536865234, -16.558698654174805, -11.291557312011719, -2.8781890869140625, -1.142141342163086, -12.253372192382812]	[-1.1500606536865234, -16.558698654174805, -11.291557312011719, -8.06932258605957, -5.112345218658447, -0.4345083236694336, -11.422723770141602]	45.274017333984375	54.039215087890625	8.76519775390625
423	[-1.7562484741210938, -16.862531661987305, -12.378819465637207, -0.03690338134765625, -1.6085453033447266, -12.558117866516113]	[-1.7562484741210938, -16.862531661987305, -12.378819465637207, -11.38476848602295, -0.8170318603515625, -2.146892547607422, -12.374582290649414]	45.20116424560547	57.72087478637695	12.519710540771484
424	[-1.6552133560180664, -16.644105911254883, -15.022634506225586, -0.05204963684082031, -2.6675071716308594, -11.324555397033691]	[-1.6552133560180664, -16.644105911254883, -15.022634506225586, -12.466775894165039, -0.6689996719360352, -2.5883312225341797, -11.043526649475098]	47.366065979003906	60.08958435058594	12.723518371582031
425	[-1.7628164291381836, -16.738330841064453, -13.986289978027344, -0.03415489196777344, -0.5150375366210938, -13.638189315795898]	[-1.7628164291381836, -16.738330841064453, -13.986289978027344, -12.802581787109375, -1.9627752304077148, -1.207275390625, -12.377283096313477]	46.67481994628906	60.83735275268555	14.162532806396484
426	[-1.2787294387817383, -16.826086044311523, -11.340825080871582, -0.6237554550170898, -0.3891143798828125, -11.116388320922852]	[-0.9707479476928711, -15.598679542541504, -10.767570495605469, -7.261800289154053, -1.1629486083984375, -1.0170326232910156, -10.653738975524902]	41.57489776611328	47.432518005371094	5.8576202392578125
427	[-1.123368263244629, -16.470956802368164, -10.306206703186035, -0.1681976318359375, -5.061471939086914, -11.033950805664062]	[-1.123368263244629, -16.470956802368164, -10.306206703186035, -8.157930374145508, -2.9329605102539062, -4.922593116760254, -9.914376258850098]	44.164154052734375	53.828392028808594	9.664237976074219
428	[-1.5957632064819336, -17.14740562438965, -10.094198226928711, -0.4443674087524414, -2.0884037017822266, -13.162809371948242]	[-1.5957632064819336, -17.14740562438965, -10.094198226928711, -10.387995719909668, -2.5418357849121094, -2.611328125, -12.495986938476562]	44.53295135498047	56.874515533447266	12.341564178466797
429	[-1.4688940048217773, -15.488175392150879, -9.161391258239746, -1.0120668411254883, -0.328033447265625, -11.572129249572754]	[-1.4688940048217773, -15.488175392150879, -9.161391258239746, -5.965423583984375, -1.4441547393798828, -0.8207492828369141, -11.446878433227539]	39.03068923950195	45.7956657409668	6.764976501464844
430	[-1.637404441833496, -16.859838485717773, -10.781867980957031, -0.18721866607666016, -1.0481338500976562, -11.15142822265625]	[-1.637404441833496, -16.859838485717773, -10.781867980957031, -10.680562973022461, -0.7374296188354492, -1.3599681854248047, -11.337800025939941]	41.665889739990234	53.394874572753906	11.728984832763672
431	[-2.0848264694213867, -16.37578582763672, -11.973471641540527, -0.5502262115478516, -1.9879837036132812, -12.322338104248047]	[-2.0848264694213867, -16.37578582763672, -11.973471641540527, -9.26873779296875, -4.393875598907471, -2.9563941955566406, -11.339370727539062]	45.29463195800781	58.39246368408203	13.097831726074219
432	[-0.9797754287719727, -16.095230102539062, -8.069067001342773, -0.3214588165283203, -1.9003582000732422, -11.127962112426758]	[-0.9797754287719727, -16.095230102539062, -8.069067001342773, -4.232527732849121, -1.3797683715820312, -2.5175743103027344, -10.653886795043945]	38.49385070800781	43.927833557128906	5.433982849121094
433	[-1.1615180969238281, -15.845771789550781, -10.150768280029297, -0.22200679779052734, -2.524272918701172, -11.760714530944824]	[-1.1615180969238281, -15.845771789550781, -10.150768280029297, -9.086161613464355, -0.930943489074707, -1.9389629364013672, -10.745935440063477]	41.66505432128906	49.86006164550781	8.19500732421875
434	[-1.3391733169555664, -15.736604690551758, -13.377212524414062, -3.693758964538574, -1.6183414459228516, -11.510862350463867]	[-1.3391733169555664, -15.736604690551758, -13.377212524414062, -9.954156875610352, -3.893461227416992, -2.1855201721191406, -10.81895637512207]	47.27595520019531	57.305084228515625	10.029129028320312
435	[-1.5930681228637695, -16.219919204711914, -8.704632759094238, -0.5442543029785156, -3.45587158203125, -10.768402099609375]	[-1.5930681228637695, -16.219919204711914, -8.704632759094238, -8.160781860351562, -0.8735208511352539, -3.2045364379882812, -10.588030815124512]	41.28614807128906	49.344486236572266	8.058338165283203
436	[-1.3107614517211914, -17.34418296813965, -12.10023307800293, -0.1346750259399414, -0.7019195556640625, -12.75372314453125]	[-1.3107614517211914, -17.34418296813965, -12.10023307800293, -9.917581558227539, -1.1509246826171875, -0.9853897094726562, -12.680734634399414]	44.345497131347656	55.48980712890625	11.144309997558594
437	[-1.9961671829223633, -17.04612159729004, -11.44272518157959, -0.30158138275146484, -1.5959091186523438, -11.741039276123047]	[-1.9961671829223633, -17.04612159729004, -11.44272518157959, -10.783218383789062, -2.8792037963867188, -1.3982677459716797, -11.859219551086426]	44.1235466003418	57.40492248535156	13.281375885009766
438	[-0.4579658508300781, -16.5304012298584, -14.638121604919434, -0.13556671142578125, -1.0816841125488281, -10.636754989624023]	[-0.4579658508300781, -16.5304012298584, -14.638121604919434, -12.415445327758789, -3.679987907409668, -1.8619976043701172, -10.696529388427734]	43.48049545288086	60.28044891357422	16.79995346069336
439	[-0.6609096527099609, -16.365966796875, -11.990132331848145, -0.15185832977294922, -1.1215248107910156, -11.379134178161621]	[-0.6609096527099609, -16.365966796875, -11.990132331848145, -9.774620056152344, -0.6799964904785156, -0.9734859466552734, -10.620442390441895]	41.669525146484375	51.0655517578125	9.396026611328125
440	[-1.6178169250488281, -17.571374893188477, -14.074000358581543, -0.17940425872802734, -1.8316936492919922, -11.560277938842773]	[-1.3148994445800781, -17.379230499267578, -12.637908935546875, -11.821903228759766, -1.1483831405639648, -2.4013843536376953, -11.888056755065918]	46.83456802368164	58.591766357421875	11.757198333740234
441	[-1.878382682800293, -16.710704803466797, -10.268390655517578, -0.5743722915649414, -1.6423721313476562, -12.462087631225586]	[-1.878382682800293, -16.710704803466797, -10.268390655517578, -8.49125862121582, -2.305914878845215, -2.0813941955566406, -11.726627349853516]	43.53630828857422	53.462677001953125	9.926368713378906
442	[-2.0475330352783203, -16.795825958251953, -10.809051513671875, -1.2352027893066406, -2.359067916870117, -13.108860969543457]	[-2.0475330352783203, -16.795825958251953, -10.809051513671875, -10.032234191894531, -3.651608467102051, -2.212696075439453, -11.67165756225586]	46.35554122924805	57.22060775756836	10.865066528320312
443	[-0.9999485015869141, -17.080703735351562, -7.204590797424316, -0.5094661712646484, -1.922922134399414, -10.050227165222168]	[-0.9999485015869141, -17.080703735351562, -7.204590797424316, -2.775933265686035, -0.4393453598022461, -1.748788833618164, -10.641376495361328]	37.767860412597656	40.89068603515625	3.1228256225585938
444	[-1.3192882537841797, -16.067989349365234, -10.000875473022461, -5.647141456604004, -0.18614768981933594, -9.942139625549316]	[-1.3192882537841797, -16.067989349365234, -10.000875473022461, -9.072915077209473, -0.2726554870605469, -10.421829223632812]	43.16358184814453	47.15555191040039	3.9919700622558594
445	[-3.117584228515625, -16.750598907470703, -12.198107719421387, -0.020986557006835938, -5.591066360473633, -8.629283905029297]	[-3.117584228515625, -16.750598907470703, -12.198107719421387, -8.57794189453125, -6.163590431213379, -4.285539627075195, -8.172183990478516]	46.30762481689453	59.26554870605469	12.957923889160156
446	[-0.8111228942871094, -15.774477005004883, -5.088722229003906, -3.641648292541504, -2.0107994079589844, -11.57090950012207]	[-1.1496458053588867, -16.00864028930664, -10.605966567993164, -11.003204345703125, -7.734804153442383, -0.8005657196044922, -10.02900505065918]	38.89767837524414	57.33183288574219	18.434154510498047
447	[-1.5206356048583984, -17.275020599365234, -11.022842407226562, -2.2054615020751953, -1.6566143035888672, -10.749113082885742]	[-1.4511957168579102, -17.194530487060547, -10.759024620056152, -9.890064239501953, -9.327400207519531, -0.560551643371582, -10.299651145935059]	44.4296875	59.482418060302734	15.052730560302734
448	[-0.6114463806152344, -17.709781646728516, -9.554651260375977, -8.169346809387207, -1.357553482055664, -9.913846969604492]	[-0.30010223388671875, -17.267492294311523, -9.507022857666016, -9.805852890014648, -6.216994762420654, -0.5440034866333008, -11.704906463623047]	47.31662368774414	55.34637451171875	8.02975082397461
449	[-0.6046075820922852, -17.256895065307617, -13.34292221069336, -0.06470108032226562, -5.800738334655762, -11.164565086364746]	[-0.6046075820922852, -17.256895065307617, -13.34292221069336, -11.160283088684082, -7.956800937652588, -1.734644889831543, -10.150421142578125]	48.23442840576172	62.206573486328125	13.972145080566406
450	[-1.4629878997802734, -15.815203666687012, -13.288421630859375, -7.527935981750488, -1.9506683349609375, -9.768077850341797]	[-1.4629878997802734, -15.815203666687012, -13.288421630859375, -14.143235206604004, -1.4142379760742188, -9.188423156738281]	49.81329345703125	55.31250762939453	5.499214172363281
451	[-0.8111228942871094, -15.774477005004883, -5.088722229003906, -3.641648292541504, -2.0107994079589844, -11.57090950012207]	[-1.1496458053588867, -16.00864028930664, -10.605966567993164, -9.44510269165039, -1.4394712448120117, -9.999226570129395]	38.89767837524414	48.64805221557617	9.750373840332031
452	[-1.5206356048583984, -17.275020599365234, -11.022842407226562, -2.2054615020751953, -1.6566143035888672, -10.749113082885742]	[-1.4511957168579102, -17.194530487060547, -10.759024620056152, -10.138628005981445, -0.35119152069091797, -9.711250305175781]	44.4296875	49.60581970214844	5.1761322021484375
453	[-1.4629878997802734, -15.815203666687012, -13.288421630859375, -7.527935981750488, -1.9506683349609375, -9.768077850341797]	[-1.4629878997802734, -15.815203666687012, -13.288421630859375, -12.547270774841309, -6.709480285644531, -1.196807861328125, -8.139701843261719]	49.81329345703125	59.159873962402344	9.346580505371094
454	[-1.300765037536621, -17.96622657775879, -10.258703231811523, -3.113636016845703, -0.8689117431640625, -11.22738265991211]	[-0.8073921203613281, -17.64142608642578, -8.529404640197754, -10.583927154541016, -0.05334663391113281, -10.935422897338867]	44.73562240600586	48.55091857910156	3.815296173095703
455	[-1.6899795532226562, -16.270309448242188, -9.113154411315918, -1.8685197830200195, -2.6730947494506836, -10.168047904968262]	[-1.0999526977539062, -16.504114151000977, -9.811887741088867, -2.77542781829834, -0.7691326141357422, -12.102165222167969]	41.783103942871094	43.06268310546875	1.2795791625976562
456	[-2.701930046081543, -15.278421401977539, -14.101855278015137, -0.02993011474609375, -7.716034889221191, -8.84791374206543]	[-2.701930046081543, -15.278421401977539, -14.101855278015137, -8.059730529785156, -5.6276702880859375, -5.288360595703125, -6.508444786071777]	48.67608642578125	57.56641387939453	8.890327453613281
457	[-3.117584228515625, -16.750598907470703, -12.198107719421387, -0.020986557006835938, -5.591066360473633, -8.629283905029297]	[-3.117584228515625, -16.750598907470703, -12.198107719421387, -10.785039901733398, -3.8777084350585938, -8.047346115112305]	46.30762481689453	54.77638244628906	8.468757629394531
458	[-0.6046075820922852, -17.256895065307617, -13.34292221069336, -0.06470108032226562, -5.800738334655762, -11.164565086364746]	[-0.6046075820922852, -17.256895065307617, -13.34292221069336, -8.599272727966309, -5.1918487548828125, -9.62630844116211]	48.23442840576172	54.621856689453125	6.387428283691406
459	[-1.3912391662597656, -16.182376861572266, -11.921477317810059, -3.636105537414551, -0.8176116943359375, -10.570396423339844]	[-1.3912391662597656, -16.182376861572266, -11.921477317810059, -11.150801658630371, -6.813935279846191, -0.5604333877563477, -8.770682334899902]	44.51920700073242	56.79094696044922	12.271739959716797
460	[-1.6899795532226562, -16.270309448242188, -9.113154411315918, -1.8685197830200195, -2.6730947494506836, -10.168047904968262]	[-1.0999526977539062, -16.504114151000977, -9.811887741088867, -5.040783882141113, -2.7888498306274414, -0.9763221740722656, -10.528800010681152]	41.783103942871094	46.750709533691406	4.9676055908203125
461	[-2.701930046081543, -15.278421401977539, -14.101855278015137, -0.02993011474609375, -7.716034889221191, -8.84791374206543]	[-2.701930046081543, -15.278421401977539, -14.101855278015137, -8.444337844848633, -1.380350112915039, -9.035309791564941]	48.67608642578125	50.94220733642578	2.2661209106445312
462	[-1.5407991409301758, -16.131160736083984, -5.959826469421387, -2.117849349975586, -0.6709880828857422, -10.761855125427246]	[-0.7123308181762695, -15.601766586303711, -15.453206062316895, -6.98026180267334, -4.123770713806152, -13.086264610290527]	37.18247985839844	55.95759963989258	18.77511978149414
463	[-0.9878158569335938, -16.72832679748535, -9.196651458740234, -2.8387718200683594, -2.355313301086426, -10.795689582824707]	[-0.6226644515991211, -17.514265060424805, -13.872827529907227, -10.359200477600098, -0.30940818786621094, -10.102341651916504]	42.90256881713867	52.78070831298828	9.87813949584961
464	[-1.5407991409301758, -16.131160736083984, -5.959826469421387, -2.117849349975586, -0.6709880828857422, -10.761855125427246]	[-0.7123308181762695, -15.601766586303711, -15.453206062316895, -12.460979461669922, -4.811540603637695, -2.9810943603515625, -11.176162719726562]	37.18247985839844	63.19708251953125	26.014602661132812
465	[-0.6114463806152344, -17.709781646728516, -9.554651260375977, -8.169346809387207, -1.357553482055664, -9.913846969604492]	[-0.30010223388671875, -17.267492294311523, -9.507022857666016, -9.012560844421387, -0.7097988128662109, -11.460474014282227]	47.31662368774414	48.257450103759766	0.940826416015625
466	[-1.300765037536621, -17.96622657775879, -10.258703231811523, -3.113636016845703, -0.8689117431640625, -11.22738265991211]	[-0.8073921203613281, -17.64142608642578, -8.529404640197754, -11.025809288024902, -6.418245792388916, -0.1305217742919922, -11.062548637390137]	44.73562240600586	55.61534881591797	10.87972640991211
467	[-0.9878158569335938, -16.72832679748535, -9.196651458740234, -2.8387718200683594, -2.355313301086426, -10.795689582824707]	[-0.6226644515991211, -17.514265060424805, -13.872827529907227, -11.31044864654541, -7.808236122131348, -0.6659336090087891, -10.414278030395508]	42.90256881713867	62.208648681640625	19.306079864501953
468	[-1.3912391662597656, -16.182376861572266, -11.921477317810059, -3.636105537414551, -0.8176116943359375, -10.570396423339844]	[-1.3912391662597656, -16.182376861572266, -11.921477317810059, -10.043237686157227, -0.6271467208862305, -9.76359748840332]	44.51920700073242	49.9290771484375	5.409870147705078
469	[-0.5814437866210938, -16.175159454345703, -8.688674926757812, -0.5674057006835938, -1.24163818359375, -11.701000213623047]	[-0.5814437866210938, -16.175159454345703, -8.688674926757812, -3.1686792373657227, -5.262767791748047, -0.7444381713867188, -9.976946830749512]	38.955322265625	44.59811019897461	5.642787933349609
470	[-2.7400646209716797, -18.693946838378906, -14.731893539428711, -0.032955169677734375, -3.5242881774902344, -12.460278511047363]	[-3.3066234588623047, -18.672714233398438, -10.851340293884277, -10.727749824523926, -1.0005054473876953, -10.130511283874512]	52.18342971801758	54.68944549560547	2.5060157775878906
471	[-2.288712501525879, -17.24496841430664, -12.71883773803711, -0.3359661102294922, -1.409933090209961, -11.022222518920898]	[-2.288712501525879, -17.24496841430664, -12.71883773803711, -13.857946395874023, -6.175409317016602, -1.8808956146240234, -10.529126167297363]	45.02063751220703	64.69589233398438	19.675254821777344
472	[-2.7400646209716797, -18.693946838378906, -14.731893539428711, -0.032955169677734375, -3.5242881774902344, -12.460278511047363]	[-3.3066234588623047, -18.672714233398438, -10.851340293884277, -10.781814575195312, -8.530941009521484, -0.28838443756103516, -9.831790924072266]	52.18342971801758	62.26361083984375	10.080181121826172
473	[-2.288712501525879, -17.24496841430664, -12.71883773803711, -0.3359661102294922, -1.409933090209961, -11.022222518920898]	[-2.288712501525879, -17.24496841430664, -12.71883773803711, -11.330178260803223, -2.1586713790893555, -10.428165435791016]	45.02063751220703	56.169532775878906	11.148895263671875
474	[-1.6614885330200195, -16.68230438232422, -11.953986167907715, -0.045391082763671875, -3.050771713256836, -9.96741008758545]	[-0.9939699172973633, -16.87662124633789, -10.416253089904785, -6.829805850982666, -7.410120010375977, -0.34539031982421875, -10.21214485168457]	43.361351013183594	53.08430480957031	9.722953796386719
475	[-1.6614885330200195, -16.68230438232422, -11.953986167907715, -0.045391082763671875, -3.050771713256836, -9.96741008758545]	[-0.9939699172973633, -16.87662124633789, -10.416253089904785, -10.761205673217773, -0.45964813232421875, -9.444604873657227]	43.361351013183594	48.952301025390625	5.590950012207031
476	[-0.5814437866210938, -16.175159454345703, -8.688674926757812, -0.5674057006835938, -1.24163818359375, -11.701000213623047]	[-0.5814437866210938, -16.175159454345703, -8.688674926757812, -7.7620978355407715, -0.2975616455078125, -8.933134078979492]	38.955322265625	42.43806838989258	3.482746124267578
477	[-0.7712783813476562, -15.714181900024414, -6.590421199798584, -7.0889763832092285, -0.35831642150878906, -9.95083999633789]	[-0.6998357772827148, -16.86923599243164, -12.136744499206543, -7.811331272125244, -5.76536750793457, -1.0183725357055664, -9.77772331237793]	40.47401428222656	54.07861328125	13.604598999023438
478	[-2.918520927429199, -15.906024932861328, -8.81274127960205, -0.34095191955566406, -3.2913742065429688, -12.04916000366211]	[-2.918520927429199, -15.906024932861328, -8.81274127960205, -8.26492691040039, -6.426865100860596, -2.2719650268554688, -11.388379096984863]	43.31877136230469	55.98942184448242	12.670650482177734
479	[-0.9383201599121094, -15.960025787353516, -9.411433219909668, -2.307286262512207, -2.300321578979492, -12.544134140014648]	[-0.5929641723632812, -16.737022399902344, -11.677145004272461, -10.643014907836914, -4.76188850402832, -0.4761333465576172, -10.951700210571289]	43.46152114868164	55.839866638183594	12.378345489501953
480	[-1.2332487106323242, -16.488353729248047, -6.712363243103027, -1.3438720703125, -1.2844982147216797, -10.38843822479248]	[-1.4433059692382812, -16.118349075317383, -9.544633865356445, -8.490694046020508, -8.005241394042969, -0.5582113265991211, -10.68103313446045]	37.450775146484375	54.841468811035156	17.39069366455078
481	[-1.5050592422485352, -16.76354217529297, -7.609189987182617, -1.3183135986328125, -2.1978378295898438, -10.693169593811035]	[-1.7393531799316406, -17.208066940307617, -6.6991729736328125, -6.12052583694458, -1.280350685119629, -9.421242713928223]	40.08711242675781	42.468711853027344	2.3815994262695312
482	[-1.4053544998168945, -17.356781005859375, -11.12645149230957, -0.22666454315185547, -1.921102523803711, -10.906551361083984]	[-1.4053544998168945, -17.356781005859375, -11.12645149230957, -9.768892288208008, -6.8262128829956055, -1.1230783462524414, -11.017560958862305]	42.94290542602539	58.62432861328125	15.68142318725586
483	[-1.4035634994506836, -16.794164657592773, -9.139097213745117, -0.26563072204589844, -0.6762294769287109, -11.20329761505127]	[-1.3287649154663086, -15.934110641479492, -5.104174613952637, -7.437875270843506, -1.0080461502075195, -8.739787101745605]	39.48198699951172	39.552757263183594	0.070770263671875
484	[-2.058351516723633, -15.988248825073242, -10.538982391357422, -0.22771072387695312, -1.4006404876708984, -10.492899894714355]	[-2.058351516723633, -15.988248825073242, -10.538982391357422, -9.361024856567383, -5.363814830780029, -0.4665403366088867, -10.544844627380371]	40.70683288574219	54.321807861328125	13.614974975585938
485	[-0.7712783813476562, -15.714181900024414, -6.590421199798584, -7.0889763832092285, -0.35831642150878906, -9.95083999633789]	[-0.7070274353027344, -16.275480270385742, -7.751652717590332, -6.996682167053223, -0.5249748229980469, -10.334288597106934]	40.47401428222656	42.59010314941406	2.1160888671875
486	[-1.4733963012695312, -15.905040740966797, -8.307236671447754, -0.5945463180541992, -0.32964134216308594, -11.271924018859863]	[-1.4733963012695312, -15.905040740966797, -8.307236671447754, -1.1657075881958008, -8.17051887512207, -0.7672567367553711, -11.105408668518066]	37.88178634643555	46.89456558227539	9.012779235839844
487	[-1.4733963012695312, -15.905040740966797, -8.307236671447754, -0.5945463180541992, -0.32964134216308594, -11.271924018859863]	[-1.4733963012695312, -15.905040740966797, -8.307236671447754, -12.812602996826172, -0.4608135223388672, -10.659510612487793]	37.88178634643555	49.61859893798828	11.736812591552734
488	[-0.8781518936157227, -16.815576553344727, -7.192273139953613, -0.5569181442260742, -0.2543373107910156, -11.730575561523438]	[-0.8781518936157227, -16.815576553344727, -7.192273139953613, -3.484257698059082, -7.424257278442383, -0.25111961364746094, -10.864181518554688]	37.427833557128906	46.909812927246094	9.481979370117188
489	[-1.2842636108398438, -16.172922134399414, -9.833512306213379, -0.31249332427978516, -1.86962890625, -11.70633602142334]	[-1.2842636108398438, -16.172922134399414, -9.833512306213379, -9.209866523742676, -7.788878440856934, -1.2556982040405273, -9.18359661102295]	41.17915344238281	54.72873306274414	13.549579620361328
490	[-1.246729850769043, -16.21199607849121, -7.887928009033203, -1.9456605911254883, -1.0168590545654297, -12.109036445617676]	[-1.246729850769043, -16.21199607849121, -7.887928009033203, -11.468618392944336, -1.032419204711914, -10.533429145812988]	40.418209075927734	48.38111877441406	7.962909698486328
491	[-0.9918527603149414, -14.922731399536133, -9.937339782714844, -2.751811981201172, -1.4383697509765625, -11.691922187805176]	[-0.9918527603149414, -14.922731399536133, -9.937339782714844, -11.722862243652344, -2.073390007019043, -9.703646659851074]	41.73402786254883	49.35182189941406	7.617794036865234
492	[-2.0634889602661133, -16.648611068725586, -11.112298965454102, -0.545496940612793, -1.0709972381591797, -11.065954208374023]	[-2.0634889602661133, -16.648611068725586, -11.112298965454102, -10.517024993896484, -0.9911403656005859, -10.681562423706055]	42.5068473815918	52.01412582397461	9.507278442382812
493	[-1.2842636108398438, -16.172922134399414, -9.833512306213379, -0.31249332427978516, -1.86962890625, -11.70633602142334]	[-1.2842636108398438, -16.172922134399414, -9.833512306213379, -10.881694793701172, -2.1995363235473633, -10.751014709472656]	41.17915344238281	51.12294387817383	9.943790435791016
494	[-1.4365768432617188, -15.94123649597168, -9.43342399597168, -0.6753358840942383, -1.1092357635498047, -9.521427154541016]	[-1.4365768432617188, -15.94123649597168, -9.43342399597168, -10.564718246459961, -4.894040584564209, -1.3546104431152344, -9.898667335510254]	38.11723709106445	53.523277282714844	15.40604019165039
495	[-2.560837745666504, -16.4207820892334, -10.151257514953613, -0.2296886444091797, -0.9274768829345703, -10.918254852294922]	[-2.560837745666504, -16.4207820892334, -10.151257514953613, -11.364240646362305, -0.7487125396728516, -10.437402725219727]	41.20829772949219	51.68323516845703	10.474937438964844
496	[-2.560837745666504, -16.4207820892334, -10.151257514953613, -0.2296886444091797, -0.9274768829345703, -10.918254852294922]	[-2.560837745666504, -16.4207820892334, -10.151257514953613, -6.90890645980835, -5.0340399742126465, -0.802861213684082, -10.951481819152832]	41.20829772949219	52.83016586303711	11.621868133544922
497	[-3.055037498474121, -17.412094116210938, -11.701713562011719, -0.12656593322753906, -0.6984348297119141, -11.230360984802246]	[-3.055037498474121, -17.412094116210938, -11.701713562011719, -11.737842559814453, -6.517005920410156, -0.924891471862793, -10.311518669128418]	44.224205017089844	61.66010284423828	17.435897827148438
498	[-1.5383901596069336, -16.441715240478516, -10.187980651855469, -3.773421287536621, -1.9523639678955078, -10.960724830627441]	[-0.8064804077148438, -16.560035705566406, -8.414691925048828, -7.602195739746094, -1.3441705703735352, -11.316023826599121]	44.85459899902344	46.04359817504883	1.1889991760253906
499	[-0.8781518936157227, -16.815576553344727, -7.192273139953613, -0.5569181442260742, -0.2543373107910156, -11.730575561523438]	[-0.8781518936157227, -16.815576553344727, -7.192273139953613, -13.376873016357422, -0.4536628723144531, -10.422293663024902]	37.427833557128906	49.138832092285156	11.71099853515625
500	[-2.918520927429199, -15.906024932861328, -8.81274127960205, -0.34095191955566406, -3.2913742065429688, -12.04916000366211]	[-2.918520927429199, -15.906024932861328, -8.81274127960205, -8.951935768127441, -2.836636543273926, -11.707306861877441]	43.31877136230469	51.13316345214844	7.81439208984375
501	[-1.994215965270996, -16.309635162353516, -8.394208908081055, -4.11453104019165, -0.46834754943847656, -11.940583229064941]	[-1.5729637145996094, -17.38148307800293, -10.370096206665039, -8.923033714294434, -0.5241127014160156, -11.551985740661621]	43.22152328491211	50.32367706298828	7.102153778076172
502	[-0.985651969909668, -16.350601196289062, -5.979314804077148, -6.63542366027832, -0.16178035736083984, -10.506678581237793]	[-1.0955190658569336, -16.857810974121094, -10.124351501464844, -10.026371002197266, -5.466460704803467, -0.42801570892333984, -10.66054630279541]	40.61944580078125	54.65907669067383	14.039630889892578
503	[-1.2015466690063477, -17.95819854736328, -9.283177375793457, -1.1262331008911133, -0.8372688293457031, -11.68787670135498]	[-1.2015466690063477, -17.95819854736328, -9.283177375793457, -7.8678669929504395, -1.2125415802001953, -11.325614929199219]	42.09429931640625	48.84894561767578	6.754646301269531
